"prisonerID";"Fname";"Lname";"DOB";"crime";"paroleDate";"behaviourRisk";"workType";"cellNum"
1564;"Charlton";"Balfre";"1941-10-24";"forgery";"2025-06-26";4;"kitchen";391
1565;"Alida";"Guillain";"1930-04-05";"murder";"2027-07-11";4;"laundry";392
1566;"Odilia";"Hardwicke";"1922-09-21";"manslaughter";"2028-08-13";4;"kitchen";392
1567;"Linn";"Brattan";"1930-01-26";"extortion";"2025-03-10";4;"kitchen";392
1568;"Franz";"Carillo";"1929-09-14";"rape";"2028-04-11";4;"laundry";392
1569;"Maggi";"Hort";"1912-11-01";"battery";"2028-05-05";4;"general labour";393
1570;"Mab";"Matzeitis";"1984-04-02";"common assault";"2023-10-12";4;"general labour";393
1571;"Hadley";"Goodoune";"1984-02-25";"arson";"2020-09-12";4;"general labour";393
1572;"Sheryl";"Mattheissen";"1944-12-11";"rape";"2026-12-06";4;"laundry";393
1573;"Jolee";"Cleever";"1910-07-14";"mayhem";"2022-08-20";4;"kitchen";394
1574;"Dur";"Braidon";"1970-06-04";"riot";"2026-05-09";4;"kitchen";394
1575;"Zea";"Askwith";"1979-03-03";"mayhem";"2020-12-11";4;"kitchen";394
1576;"Cyndi";"Bruckenthal";"1923-04-22";"treason";"2023-05-28";4;"laundry";394
1577;"Zsazsa";"Sibthorpe";"1935-04-21";"rape";"2028-05-17";4;"kitchen";395
1578;"Vassili";"Kopp";"1957-05-18";"riot";"2018-09-23";4;"general labour";395
1579;"Norry";"Saby";"1974-01-21";"riot";"2022-07-06";4;"laundry";395
1580;"Katheryn";"Capes";"1911-08-04";"kidnapping";"2019-04-29";4;"kitchen";395
1581;"Galvan";"Avo";"1972-01-07";"riot";"2019-07-28";4;"laundry";396
1582;"Gail";"McGonnell";"1996-07-09";"common assault";"2024-12-28";4;"kitchen";396
1583;"Burton";"Condy";"1922-11-07";"rape";"2023-11-27";4;"laundry";396
1584;"Lorine";"Kilfether";"1965-08-10";"extortion";"2022-10-19";4;"general labour";396
1585;"Gerhard";"Tickner";"1982-10-09";"kidnapping";"2022-10-01";4;"laundry";397
1586;"Margareta";"Santus";"1935-08-23";"manslaughter";"2022-06-08";4;"laundry";397
1587;"Gordy";"Pickaver";"1969-05-23";"rape";"2026-12-16";4;"general labour";397
1588;"Bernete";"Bracco";"1910-11-30";"murder";"2026-02-02";4;"kitchen";397
1589;"Juieta";"Walliker";"1912-12-28";"treason";"2024-10-24";4;"kitchen";398
1590;"Clareta";"Oultram";"1954-04-27";"common assault";"2019-04-10";4;"general labour";398
1591;"Farley";"Cartmel";"1989-11-26";"arson";"2024-06-01";4;"kitchen";398
1592;"Jerrold";"Grouse";"1963-05-21";"mayhem";"2018-11-29";4;"general labour";398
1593;"Codie";"Brahm";"1931-04-10";"battery";"2026-12-25";4;"laundry";399
1594;"Katerine";"Baukham";"1999-09-14";"rape";"2028-06-16";4;"kitchen";399
1595;"Jobi";"Okie";"1963-07-18";"common assault";"2026-03-24";4;"general labour";399
1596;"Arlana";"Rorke";"1915-07-23";"rape";"2023-08-05";4;"general labour";399
1597;"Coralyn";"Abson";"1984-06-27";"extortion";"2020-10-24";4;"general labour";400
1598;"Nickey";"Deboy";"1967-06-23";"murder";"2026-02-08";4;"kitchen";400
1599;"Querida";"McLardie";"1934-11-19";"murder";"2019-11-16";4;"general labour";400
1600;"Krysta";"Ivell";"1978-01-18";"mayhem";"2023-01-11";4;"laundry";400
1601;"Sunny";"Caudelier";"1975-11-25";"kidnapping";"2026-04-13";5;"laundry";401
1602;"Frannie";"Bircher";"1961-03-22";"extortion";"2022-03-05";5;"kitchen";401
1603;"Solly";"Hammon";"1978-08-02";"manslaughter";"2021-11-11";5;"kitchen";401
1604;"Tim";"Hains";"1972-08-28";"arson";"2024-07-13";5;"kitchen";401
1605;"Freddie";"Kenner";"1951-07-07";"common assault";"2028-01-05";5;"general labour";402
1606;"Correy";"Frapwell";"1942-05-03";"forgery";"2022-05-10";5;"kitchen";402
1607;"Peyton";"Crichley";"1993-03-13";"kidnapping";"2018-03-11";5;"kitchen";402
1608;"Reg";"Mullinger";"1928-07-17";"kidnapping";"2025-05-21";5;"general labour";402
1609;"Damara";"Calcutt";"1950-02-09";"common assault";"2023-12-06";5;"general labour";403
1610;"Biddy";"Sansam";"1979-07-22";"extortion";"2021-03-25";5;"general labour";403
1611;"Alexandros";"Bourgour";"1951-05-11";"treason";"2020-12-29";5;"laundry";403
1612;"Pooh";"Addison";"1956-04-16";"riot";"2023-04-28";5;"laundry";403
1613;"Teddi";"Cowely";"1926-07-24";"arson";"2024-02-23";5;"general labour";404
1614;"Findley";"Seres";"1963-10-10";"murder";"2025-12-17";5;"general labour";404
1615;"Granthem";"Murrell";"1998-09-03";"murder";"2027-06-01";5;"general labour";404
1616;"Jorry";"Honnan";"1940-01-06";"battery";"2026-12-27";5;"general labour";404
1617;"Bailie";"Kelcey";"1979-02-01";"murder";"2026-04-07";5;"laundry";405
1618;"Obediah";"Bauer";"1955-04-15";"kidnapping";"2022-01-18";5;"kitchen";405
1619;"Victoir";"Hawkslee";"1992-06-12";"murder";"2026-10-11";5;"kitchen";405
1620;"Averyl";"Manterfield";"1961-12-11";"arson";"2023-06-24";5;"kitchen";405
1621;"Aguste";"Otson";"1993-08-01";"riot";"2021-09-15";5;"general labour";406
1622;"Aubrey";"Reggiani";"1929-05-13";"forgery";"2026-04-15";5;"laundry";406
1623;"Nancy";"Nipper";"1937-05-28";"treason";"2020-04-14";5;"kitchen";406
1624;"Alexio";"Tresler";"1976-05-15";"manslaughter";"2026-07-27";5;"kitchen";406
1625;"Denys";"Shimmin";"1962-11-06";"extortion";"2019-12-08";5;"laundry";407
1626;"Leonanie";"Buckmaster";"1955-05-25";"extortion";"2020-07-06";5;"laundry";407
1627;"Lauretta";"Goodale";"1967-06-02";"rape";"2027-11-18";5;"kitchen";407
1628;"Gayle";"Spandley";"1971-12-25";"common assault";"2025-09-25";5;"laundry";407
1629;"Brandise";"Cotman";"1974-01-05";"arson";"2020-03-15";5;"laundry";408
1630;"Chiquita";"Derisly";"1935-03-16";"arson";"2019-02-11";5;"general labour";408
1631;"Flss";"Peppett";"1987-04-25";"murder";"2027-02-17";5;"kitchen";408
1632;"Jacintha";"Carville";"1935-05-24";"arson";"2028-09-29";5;"laundry";408
1633;"Violet";"Stainland";"1952-04-25";"riot";"2024-09-23";5;"kitchen";409
1634;"Henry";"Manske";"1939-07-25";"common assault";"2026-05-29";5;"kitchen";409
1635;"Winni";"Pamphilon";"1961-08-24";"mayhem";"2028-10-18";5;"laundry";409
1636;"Ray";"Dimitru";"1916-05-03";"murder";"2025-03-22";5;"general labour";409
1637;"Sybila";"Redman";"1971-11-13";"manslaughter";"2020-06-13";5;"general labour";410
1638;"Rosetta";"Coddrington";"1985-02-02";"common assault";"2028-01-20";5;"kitchen";410
1639;"Erin";"Seally";"1999-09-10";"extortion";"2026-10-16";5;"laundry";410
1640;"Norbert";"McDiarmid";"1971-11-17";"forgery";"2020-09-01";5;"laundry";410
1641;"Yvor";"Chipping";"1927-05-21";"rape";"2026-09-15";5;"kitchen";411
1642;"Lutero";"Frentz";"1927-12-06";"treason";"2020-06-18";5;"general labour";411
1643;"Mirella";"Carmel";"1957-11-18";"treason";"2024-12-25";5;"kitchen";411
1644;"Caryl";"Whitland";"1933-12-04";"mayhem";"2025-07-05";5;"laundry";411
1645;"Maggee";"Lantoph";"1914-07-16";"common assault";"2020-12-21";5;"general labour";412
1646;"Ranice";"Semiras";"1974-10-04";"murder";"2021-09-25";5;"general labour";412
1647;"Edouard";"McGerraghty";"1971-07-05";"kidnapping";"2018-01-09";5;"general labour";412
1648;"Malina";"Licari";"1990-02-17";"rape";"2019-04-22";5;"laundry";412
1649;"Omero";"O'Cuddie";"1912-10-05";"mayhem";"2025-05-05";5;"general labour";413
1650;"Frederic";"Arderne";"1929-03-19";"extortion";"2026-02-11";5;"laundry";413
1651;"Nessa";"Dimbylow";"1954-08-16";"kidnapping";"2022-08-20";5;"general labour";413
1652;"Brianna";"Oda";"1966-08-08";"kidnapping";"2020-07-04";5;"laundry";413
1653;"Marieann";"Gillogley";"1957-10-20";"rape";"2023-01-06";5;"laundry";414
1654;"Paola";"Perchard";"1979-03-15";"manslaughter";"2019-11-09";5;"kitchen";414
1655;"Valentina";"Hopkynson";"1936-06-21";"rape";"2028-03-02";5;"general labour";414
1656;"Elfrida";"Rainon";"1976-08-14";"manslaughter";"2019-10-11";5;"kitchen";414
1657;"Dimitri";"Brogioni";"1955-08-14";"rape";"2025-09-27";5;"kitchen";415
1658;"Granville";"Columbine";"1942-01-18";"murder";"2026-03-29";5;"laundry";415
1659;"Chaddy";"Frake";"1979-05-03";"riot";"2024-10-30";5;"kitchen";415
1660;"Nananne";"Gaucher";"1989-07-16";"forgery";"2024-12-23";5;"kitchen";415
1661;"Tiebout";"Pasley";"1959-08-14";"extortion";"2018-06-09";5;"general labour";416
1662;"Eudora";"Hamsher";"1925-02-21";"kidnapping";"2019-12-08";5;"kitchen";416
1663;"Ronalda";"Raspel";"1937-07-08";"manslaughter";"2020-02-08";5;"general labour";416
1664;"Tallie";"Pigeram";"1955-06-11";"rape";"2024-05-24";5;"laundry";416
1665;"Rog";"Fidgin";"1943-10-15";"treason";"2025-04-19";5;"laundry";417
1666;"Sashenka";"Seamen";"1918-06-21";"kidnapping";"2020-10-19";5;"kitchen";417
1667;"Garrott";"Asker";"1999-06-07";"manslaughter";"2019-09-12";5;"laundry";417
1668;"Ronny";"Yitzhak";"1950-10-31";"mayhem";"2018-09-17";5;"kitchen";417
1669;"Calli";"McCrann";"1937-03-02";"common assault";"2025-11-07";5;"laundry";418
1670;"Marjie";"Lidster";"1935-03-06";"murder";"2018-03-31";5;"laundry";418
1671;"Marillin";"Skellington";"1939-08-23";"common assault";"2022-02-12";5;"laundry";418
1672;"Carry";"Polly";"1928-02-11";"rape";"2019-06-06";5;"general labour";418
1673;"Kristian";"Hardaker";"1989-01-29";"arson";"2026-05-01";5;"kitchen";419
1674;"Sam";"Rexworthy";"1920-11-17";"murder";"2025-05-06";5;"kitchen";419
1675;"Philippine";"Jonah";"1949-11-15";"manslaughter";"2020-02-11";5;"kitchen";419
1676;"Tresa";"Cork";"1999-09-10";"arson";"2019-06-06";5;"general labour";419
1677;"Chrissie";"Brockway";"1972-11-04";"rape";"2026-06-21";5;"laundry";420
1678;"Armand";"Lightwood";"1965-05-22";"battery";"2018-12-15";5;"general labour";420
1679;"Andie";"Coit";"1979-09-25";"kidnapping";"2023-12-06";5;"general labour";420
1680;"Brianna";"Yurkevich";"1983-08-06";"kidnapping";"2023-10-03";5;"laundry";420
1681;"Winona";"Carrier";"1995-06-13";"treason";"2027-04-02";5;"general labour";421
1682;"Zelig";"Voff";"1952-02-22";"arson";"2028-06-21";5;"general labour";421
1683;"Elfreda";"Hurndall";"1963-08-23";"extortion";"2022-07-25";5;"kitchen";421
1684;"Rudd";"Loveguard";"1983-09-15";"riot";"2021-05-16";5;"general labour";421
1685;"Eduardo";"Pawlik";"1931-08-19";"murder";"2018-10-05";5;"kitchen";422
1686;"Padgett";"Lilburn";"1913-03-21";"forgery";"2027-11-25";5;"laundry";422
1687;"Cilka";"Kingswood";"1920-12-02";"arson";"2024-04-13";5;"general labour";422
1688;"Mathian";"Bonson";"1937-09-14";"common assault";"2022-11-15";5;"general labour";422
1689;"Camila";"Scimoni";"1932-01-26";"battery";"2018-11-02";5;"kitchen";423
1690;"Celestyna";"Aberchirder";"1974-12-05";"manslaughter";"2027-11-29";5;"laundry";423
1691;"Hillery";"Greendale";"1966-03-01";"treason";"2018-02-16";5;"general labour";423
1692;"Pollyanna";"Wingeatt";"1946-06-18";"rape";"2022-09-07";5;"kitchen";423
1693;"Kimberli";"Loveday";"1951-09-23";"manslaughter";"2025-03-16";5;"kitchen";424
1694;"Quincey";"McNab";"1924-12-04";"forgery";"2022-05-25";5;"general labour";424
1695;"Rik";"Creeghan";"1991-03-11";"battery";"2027-06-11";5;"kitchen";424
1696;"Raine";"Milkins";"1913-10-25";"rape";"2027-04-04";5;"kitchen";424
1697;"Charissa";"McNuff";"1939-03-17";"mayhem";"2021-02-25";5;"general labour";425
1698;"Shawn";"Martinson";"1982-01-24";"forgery";"2022-08-21";5;"laundry";425
1699;"Salomi";"Sheppey";"1977-04-13";"riot";"2020-01-01";5;"general labour";425
1700;"Adler";"Draisey";"1987-11-02";"rape";"2018-08-01";5;"general labour";425
1701;"Dory";"Finnes";"1953-07-12";"treason";"2025-11-12";5;"laundry";426
1702;"Shoshanna";"Hobbema";"1976-03-11";"manslaughter";"2022-09-19";5;"laundry";426
1703;"Delly";"Wevell";"1983-03-05";"forgery";"2019-09-24";5;"laundry";426
1704;"Brnaba";"Spoors";"1976-09-04";"murder";"2022-11-19";5;"general labour";426
1705;"Somerset";"Coats";"1947-09-18";"manslaughter";"2020-12-02";5;"kitchen";427
1706;"Bria";"Vanlint";"1990-02-17";"murder";"2022-12-08";5;"laundry";427
1707;"Tamas";"Grattage";"1935-11-24";"rape";"2028-08-10";5;"kitchen";427
1708;"Marabel";"Mapstone";"1920-11-20";"manslaughter";"2021-06-14";5;"kitchen";427
1709;"Adelbert";"Symondson";"1990-07-03";"rape";"2023-05-22";5;"laundry";428
1710;"Xena";"Curme";"1999-10-21";"extortion";"2022-08-22";5;"kitchen";428
1711;"Adoree";"Clubley";"1933-07-05";"battery";"2020-01-31";5;"general labour";428
1712;"Rutherford";"Gladwin";"1932-05-08";"kidnapping";"2022-12-18";5;"laundry";428
1713;"Netty";"Croall";"1996-02-06";"arson";"2028-07-06";5;"laundry";429
1714;"Bayard";"Bradwell";"1995-10-27";"manslaughter";"2027-03-11";5;"general labour";429
1715;"Gris";"Tidman";"1941-01-09";"riot";"2022-08-17";5;"general labour";429
1716;"Dianemarie";"Calderon";"1974-11-18";"forgery";"2024-07-06";5;"kitchen";429
1717;"Missy";"Attfield";"1982-01-26";"extortion";"2028-07-30";5;"kitchen";430
1718;"Lexi";"Impy";"1981-12-28";"forgery";"2026-01-28";5;"general labour";430
1719;"Noby";"Langlands";"1929-01-09";"riot";"2020-08-02";5;"general labour";430
1720;"Benedicta";"Offa";"1985-02-28";"arson";"2021-09-06";5;"general labour";430
1721;"Fina";"Baldry";"1924-01-05";"rape";"2023-02-14";5;"general labour";431
1722;"Pietro";"Gilders";"1940-02-21";"riot";"2022-04-03";5;"general labour";431
1723;"Giacopo";"Edes";"1946-04-05";"mayhem";"2024-06-18";5;"general labour";431
1724;"Kris";"Janaud";"1976-04-06";"murder";"2018-12-26";5;"general labour";431
1725;"Winny";"Llorens";"1933-03-17";"manslaughter";"2021-09-13";5;"general labour";432
1726;"Lillian";"Tourner";"1959-06-23";"battery";"2025-12-20";5;"general labour";432
1727;"Edita";"Gaine of England";"1924-09-30";"arson";"2028-06-20";5;"kitchen";432
1728;"Wood";"Nast";"1941-02-20";"kidnapping";"2028-01-31";5;"laundry";432
1729;"Umberto";"Bickerstaff";"1919-05-10";"rape";"2025-09-22";5;"kitchen";433
1730;"Marlee";"Whitby";"1987-11-25";"mayhem";"2028-02-24";5;"kitchen";433
1731;"Alyce";"Chalkly";"1942-09-11";"extortion";"2024-03-19";5;"kitchen";433
1732;"Berton";"Gillino";"1981-09-30";"murder";"2024-07-09";5;"kitchen";433
1733;"Libby";"Vasilov";"1985-02-03";"mayhem";"2022-03-20";5;"kitchen";434
1734;"Yale";"Edyson";"1958-07-17";"battery";"2027-12-06";5;"laundry";434
1735;"Chrysler";"Ravens";"1974-06-19";"kidnapping";"2024-05-05";5;"kitchen";434
1736;"Andeee";"Andress";"1986-11-11";"arson";"2023-01-03";5;"kitchen";434
1737;"Sydelle";"Barbrook";"1913-03-01";"mayhem";"2022-11-27";5;"general labour";435
1738;"Freida";"Glanz";"1987-03-24";"arson";"2022-01-24";5;"laundry";435
1739;"Jemie";"Mossdale";"1958-08-14";"treason";"2021-04-16";5;"kitchen";435
1740;"Philomena";"Flegg";"1987-09-12";"arson";"2025-03-11";5;"general labour";435
1741;"Nonie";"Dilkes";"1963-10-26";"riot";"2019-01-03";5;"general labour";436
1742;"Corissa";"Wisam";"1959-08-30";"extortion";"2018-04-15";5;"laundry";436
1743;"Dorree";"Moorcraft";"1990-09-20";"murder";"2022-08-11";5;"laundry";436
1744;"Nikolai";"Hradsky";"1999-01-09";"treason";"2020-05-10";5;"kitchen";436
1745;"Emmet";"Yorston";"1923-07-06";"forgery";"2027-12-18";5;"laundry";437
1746;"Hal";"Feye";"1919-08-09";"forgery";"2024-04-16";5;"general labour";437
1747;"Pete";"Lammers";"1960-02-26";"kidnapping";"2020-11-27";5;"general labour";437
1748;"Gretchen";"Boatman";"1940-08-17";"manslaughter";"2021-02-15";5;"laundry";437
1749;"Rebeka";"Suttell";"1921-07-18";"forgery";"2027-09-11";5;"laundry";438
1750;"Lilli";"Greener";"1975-12-11";"kidnapping";"2024-08-05";5;"kitchen";438
1751;"Andrea";"Nelmes";"1934-10-29";"rape";"2027-06-17";5;"kitchen";438
1752;"Phyllys";"Shaplin";"1967-07-15";"forgery";"2020-12-02";5;"general labour";438
1753;"Gillan";"Rookledge";"1949-04-17";"extortion";"2023-02-27";5;"laundry";439
1754;"Evanne";"Dryburgh";"1975-09-03";"treason";"2024-07-21";5;"laundry";439
1755;"Concettina";"Winchurst";"1918-09-08";"murder";"2024-01-26";5;"general labour";439
1756;"Archie";"Pegden";"1959-06-23";"arson";"2025-03-16";5;"laundry";439
1757;"Ottilie";"Newitt";"1934-11-05";"common assault";"2028-05-20";5;"laundry";440
1758;"Gay";"Woodroffe";"1917-03-09";"mayhem";"2026-08-11";5;"laundry";440
1759;"Leah";"Jone";"1963-10-12";"riot";"2024-12-16";5;"general labour";440
1760;"Marjie";"Thorald";"1971-06-08";"treason";"2028-03-26";5;"laundry";440
1761;"Raffaello";"Tugwell";"1945-05-23";"battery";"2023-04-19";5;"general labour";441
1762;"Odessa";"Sowley";"1951-04-24";"mayhem";"2024-01-07";5;"general labour";441
1763;"Deidre";"Widdop";"1942-05-29";"mayhem";"2022-12-01";5;"kitchen";441
1764;"Fitz";"Lyttle";"1911-07-17";"arson";"2026-04-10";5;"general labour";441
1765;"Albertina";"Reading";"1953-04-15";"battery";"2027-05-12";5;"kitchen";442
1766;"Alden";"Yegorev";"1936-04-22";"arson";"2020-01-17";5;"laundry";442
1767;"Ceciley";"Woodyer";"1938-07-11";"rape";"2028-07-11";5;"laundry";442
1768;"Matilda";"Verbrugge";"1985-11-01";"murder";"2019-09-20";5;"laundry";442
1769;"Jaynell";"Jedrzejczak";"1971-08-20";"kidnapping";"2027-10-05";5;"laundry";443
1770;"Oran";"Bothams";"1945-11-12";"mayhem";"2028-10-02";5;"general labour";443
1771;"Rianon";"Oades";"1917-06-28";"rape";"2020-07-22";5;"general labour";443
1772;"Nada";"Desseine";"1962-01-15";"manslaughter";"2022-11-20";5;"kitchen";443
1773;"Stefania";"Cowling";"1972-08-14";"mayhem";"2027-06-30";5;"general labour";444
1774;"Callie";"Alenov";"1991-07-31";"arson";"2021-08-07";5;"kitchen";444
1775;"Fidole";"Hritzko";"1992-10-13";"treason";"2020-05-06";5;"laundry";444
1776;"Rupert";"Meates";"1937-01-31";"riot";"2025-09-10";5;"general labour";444
1777;"Rois";"Wardesworth";"1995-05-01";"riot";"2021-02-27";5;"general labour";445
1778;"Bernarr";"Scotchforth";"1933-06-24";"treason";"2023-03-02";5;"laundry";445
1779;"Rhonda";"Prati";"1957-04-27";"forgery";"2023-08-01";5;"laundry";445
1780;"Lynnett";"Hendrik";"1942-03-25";"treason";"2028-04-23";5;"general labour";445
1781;"Jessi";"Timothy";"1971-08-26";"forgery";"2025-07-28";5;"laundry";446
1782;"Bette-ann";"Schurcke";"1971-12-11";"mayhem";"2023-03-12";5;"kitchen";446
1783;"Arlie";"Tilt";"1996-05-10";"battery";"2026-05-14";5;"kitchen";446
1784;"Esmaria";"Sale";"1993-07-01";"battery";"2019-07-19";5;"laundry";446
1785;"Kylila";"Ovenell";"1954-09-25";"battery";"2021-06-27";5;"laundry";447
1786;"Clem";"Beldham";"1914-01-15";"treason";"2027-09-24";5;"general labour";447
1787;"Klarrisa";"Fealty";"1962-04-09";"manslaughter";"2027-05-18";5;"general labour";447
1788;"Kelila";"Barham";"1925-01-03";"battery";"2027-09-20";5;"laundry";447
1789;"Faunie";"Bau";"1993-09-08";"rape";"2020-08-23";5;"general labour";448
1790;"Merl";"Bernhard";"1996-08-30";"common assault";"2024-08-06";5;"kitchen";448
1791;"Ewell";"Agnew";"1978-10-29";"murder";"2019-02-26";5;"laundry";448
1792;"Katusha";"Bambury";"1979-10-05";"extortion";"2021-11-05";5;"kitchen";448
1793;"Beilul";"Petschelt";"1998-02-28";"treason";"2023-09-05";5;"laundry";449
1794;"Emmanuel";"Baldini";"1965-08-20";"arson";"2028-04-24";5;"kitchen";449
1795;"Hagan";"Ferney";"1938-03-09";"extortion";"2021-06-21";5;"kitchen";449
1796;"Neall";"Wardroper";"1931-09-12";"mayhem";"2026-04-02";5;"kitchen";449
1797;"Karlotte";"Scheu";"1932-03-16";"forgery";"2023-06-22";5;"laundry";450
1798;"Wilmette";"Josupeit";"1971-03-12";"murder";"2022-06-01";5;"general labour";450
1799;"Arlin";"Filtness";"1929-01-05";"rape";"2019-11-26";5;"kitchen";450
1800;"Trumann";"Leishman";"1971-10-10";"manslaughter";"2020-11-18";5;"general labour";450
1801;"Modit";"Rajan";"1996-02-06";"Treason";"";5;"kitchen";451
